  #Energy        TDOS
-5.613623        14.735510
-5.584623        14.820813
-5.556623        14.903301
-5.527623        14.989968
-5.498623        15.077272
-5.470623        15.160264
-5.441623        15.244857
-5.413623        15.325021
-5.384623        15.404887
-5.355623        15.472356
-5.327623        15.526578
-5.298623        15.579967
-5.269623        15.629426
-5.241623        15.673778
-5.212623        15.717438
-5.184623        15.759032
-5.155623        15.802894
-5.126623        15.848801
-5.098623        15.895533
-5.069623        15.946211
-5.040623        16.000426
-5.012623        16.060192
-4.983623        16.133649
-4.954623        16.218300
-4.926623        16.306122
-4.897623        16.396791
-4.869623        16.482443
-4.840623        16.570864
-4.811623        16.659183
-4.783623        16.744401
-4.754623        16.832648
-4.725623        16.920910
-4.697623        17.006184
-4.668623        17.094590
-4.640623        17.180200
-4.611623        17.269665
-4.582623        17.360493
-4.554623        17.449869
-4.525623        17.544467
-4.496623        17.641342
-4.468623        17.737354
-4.439623        17.839593
-4.410623        17.945052
-4.382623        18.050458
-4.353623        18.160948
-4.325623        18.266242
-4.296623        18.374107
-4.267623        18.481204
-4.239623        18.583656
-4.210623        18.688477
-4.181623        18.792021
-4.153623        18.891365
-4.124623        18.993576
-4.096623        19.090428
-4.067623        19.187679
-4.038623        19.280987
-4.010623        19.367003
-3.981623        19.452669
-3.952623        19.536551
-3.924623        19.616925
-3.895623        19.699967
-3.867623        19.781489
-3.838623        19.873796
-3.809623        19.971613
-3.781623        20.063719
-3.752623        20.159607
-3.723623        20.259338
-3.695623        20.361636
-3.666623        20.476201
-3.637623        20.599480
-3.609623        20.727020
-3.580623        20.868018
-3.552623        21.013296
-3.523623        21.170534
-3.494623        21.326177
-3.466623        21.471721
-3.437623        21.618243
-3.408623        21.759749
-3.380623        21.893939
-3.351623        22.031660
-3.323623        22.162168
-3.294623        22.294857
-3.265623        22.425966
-3.237623        22.551252
-3.208623        22.679331
-3.179623        22.807380
-3.151623        22.934738
-3.122623        23.061323
-3.093623        23.176700
-3.065623        23.283198
-3.036623        23.389526
-3.008623        23.489024
-2.979623        23.589828
-2.950623        23.689139
-2.922623        23.785851
-2.893623        23.890845
-2.864623        24.002495
-2.836623        24.116413
-2.807623        24.239982
-2.779623        24.367732
-2.750623        24.510224
-2.721623        24.658428
-2.693623        24.804070
-2.664623        24.956320
-2.635623        25.108701
-2.607623        25.253111
-2.578623        25.396806
-2.550623        25.529400
-2.521623        25.660857
